orgnr;navn;ansatte;hjemmeside;beskrivelse;auto_kategori;auto_ord;auto_typer;manual_informativ (ja/nei);manual_forretningstype
892341052;NOVUM ØKONOMI AS;8;www.novum.no;Bedriftsrådgivning, regnskapsoppdrag og konsulenttjenester, herunder mva-representasjon, samt skatte og avgiftsmessig rådgivning. Tilby opplæring og kurs samt annet som hørernaturlig til dette, herunder nettbasert undervisning.;specific;avgiftsmessig bedriftsrådgivning hørernaturlig kurs mva-representasjon nettbasert opplæring regnskapsoppdrag skatte tilby undervisning;bookkeeping core, advisory, audit/tax;;
985534748;NOVUS RÅD OG REGNSKAP AS;5;;Regnskapskontor.;boilerplate;;bookkeeping core;;
830327142;NRFD AS;6;;Bokføring og økonomisk rådgivning.;boilerplate;;bookkeeping core, advisory;;
945186259;NSV INVEST AS;7;;Investeringsvirksomhet, samt ved aksjetegning eller på hvilken som helst annen måte gjøre seg interessert i andre foretagender av enhver art.;specific;aksjetegning art enhver foretagender gjøre helst hvilken interessert investeringsvirksomhet måte seg;;;
919948329;NUMBERS AS;14;;Regnskap, bokføring, rådgivning og annen virksomhet som naturlig hører til.;boilerplate;;bookkeeping core, advisory;;
929120108;NUMERA AS;8;;Regnskapstjenester, konsulenttjenester innen IT og grafisk design, økonomisk rådgivning og andre tjenester i naturlig forbindelse.;generic;design grafisk;bookkeeping core, advisory, IT/data services;;
979202067;NUMERO CONSULTANTS AS;11;;Økonomisk konsulentvirksomhet og rådgivningstjenester, regnskapsføring, forvaltning av eiendom, samt investeringer i andre selskaper og virksomheter.;specific;forvaltning rådgivningstjenester selskaper;bookkeeping core, advisory, unrelated trade;;
929326415;NUMETRIC AS;7;;Regnskap og bokføring;boilerplate;;bookkeeping core;;
977082811;O M REGNSKAP AS;18;;Regnskapsføring av økonomisk rådgivning.;boilerplate;;bookkeeping core, advisory;;
899326792;OBF REGNSKAPSBYRÅ AS;9;www.obf.no;Regnskaps- og forretningsførsel og det som naturlig hører sammen med dette.;generic;forretningsførsel regnskaps-;bookkeeping core;;
981241150;ODAL ØKONOMI AS;40;www.odal-okonomi.no;Regnskapsføring med tilstøtende oppgaver, rådgivning innenfor skatt- og avgiftsområdet, selskapsetablering, generasjonsskifte, ol.;specific;avgiftsområdet generasjonsskifte oppgaver selskapsetablering skatt- tilstøtende;bookkeeping core, advisory, audit/tax;;
939186328;ODD BERG AS;5;www.oddberg.no;Drive skipsfart, handel, industri, produksjon, tjenesteyting og tilknyttet virksomhet. Selskapet kan delta i andre lignende virksomheter.;specific;delta industri skipsfart;unrelated trade;;
934609298;OLAF TELLE AS;6;;Regnskapsføring.;boilerplate;;bookkeeping core;;
931598031;OLAV SÆBØ REGNSKAP AS;8;;Regnskapsføring.;boilerplate;;bookkeeping core;;
983037321;OLDEN OG VIKANE REKNESKAP AS;6;www.accountor.no;Rekneskapsføring og økonomisk rådgjeving.;generic;rekneskapsføring rådgjeving;;;
997681339;OLE MOEN BERGEN AS;5;;Yte regnskapstjenester og rådgivningstjenester i forbindelse med regnskapsvirksomhet. Selskapet skal videre kjøpe, og eie aksjer og alt som herved hører med. I tillegg til å delta i andre selskaper med tilsvarende formål.;specific;delta eie kjøpe regnskapsvirksomhet rådgivningstjenester selskaper tillegg videre yte;bookkeeping core, advisory;;
978647618;OME SOLUTIONS AS;10;www.omeas.no;Regnskap og økonomisk rådgivning.;boilerplate;;bookkeeping core, advisory;;
987484330;ON TIME REGNSKAP AS;20;;Konsulent- og regnskapsvirksomhet.;generic;konsulent- regnskapsvirksomhet;bookkeeping core, advisory;;
820585402;ONE ACCOUNTING AS;30;www.oneaccounting.no;Leveranse av økonomitjenester innenfor regnskap, lønn og rådgivning, samt investering i andre foretak.;specific;foretak lønn økonomitjenester;bookkeeping core, payroll, advisory;;
913156323;ONSØY REGNSKAP AS;9;;Føre regnskap for andre, samt økonomisk rådgivning og annen bistand som naturlig hører med til regnskapsoppdragene.;generic;føre regnskapsoppdragene;bookkeeping core, advisory;;
920387470;OPK AS;17;;Regnskapstjenester, konsulenttjenester og aksjetegning eller på annen måte delta i andre selskaper eller foretak.;specific;aksjetegning delta foretak måte selskaper;bookkeeping core, advisory;;
925143103;OPP REGNSKAP AS;6;;Regnskap og bokføring, økonomisk rådgivning.;boilerplate;;bookkeeping core, advisory;;
931231871;OPTIMA REGNSKAP AS;5;;Regnskapsføring.;boilerplate;;bookkeeping core;;
986464492;OPTIMAL REGNSKAP AS;9;;Drift av regnskapskontor og bedriftsrådgivning med naturlig tilhørende virksomhet.;generic;bedriftsrådgivning tilhørende;bookkeeping core, advisory;;
919419784;OPTIMAL-ØKONOMI AS;5;;Regnskapstjenester og andre kontor og økonomitjenester.;generic;kontor økonomitjenester;bookkeeping core;;
922173478;OPUS ØKONOMI AS;5;;Tjenester innen regnskap og bokføring for andre, utleie av personell, samt deltagelse i andre virksomheter.;generic;deltagelse personell;bookkeeping core;;
998243432;ORKLA REGNSKAP AS;6;www.orklaregnskap.no;Drive regnskapskontor og yte økonomisk rådgivning.;generic;yte;bookkeeping core, advisory;;
934958446;ORKLA SPAREBANK REGNSKAP AS;12;;Regnskapsføring.;boilerplate;;bookkeeping core;;
912106594;OSEBERG SERVICES AS;47;www.osebergservices.no;Konsulenttjenester innen regnskap og økonomi. Salg og utvikling av programvare. Kjøp, salg, utvikling og utleie av fast eiendom. Investering i virksomheter med økonomisk formål.;generic;fast programvare;bookkeeping core, advisory, IT/data services, unrelated trade;;
924194251;OSLO ACCOUNTING AS;5;;Regnskapsføring og økonomisk rådgivning.;boilerplate;;bookkeeping core, advisory;;
940828147;OTTA REGNSKAPSKONTOR AS;25;www.meire.no;Selge regnskapstjenester, merkantile tjenester og annen virksomhet som naturlig er forbundet med dette, samt ved aksjetegning eller på annen måte å gjøre seg interessert i andre foretagender.;specific;aksjetegning forbundet foretagender gjøre interessert merkantile måte seg;bookkeeping core;;
922551162;OVERBLIKK REGNSKAP AS;9;;Regnskap og bokføring.;boilerplate;;bookkeeping core;;
999054463;PARADIS REGNSKAP AS;9;www.paradisregnskap.no;Regnskapsføring og økonomisk rådgivning for eksterne kunder.;generic;eksterne;bookkeeping core, advisory;;
991405518;PARATA AS;6;;Rekneskap, bokføring, rådgjeving og det som høyrer inn under dette;specific;høyrer inn rekneskap rådgjeving;bookkeeping core;;
988954691;PBL REGNSKAP AS;90;www.pbl.no;Salg av regnskapstjenester og økonomisk rådgivning, med tilhørende tilleggstjenester som naturlig hører med, til foretak kontrollert av medlemmer i PBL (Private Barnehagers Landsforbund). Selskapet kan også selge regnskapstjenester og økonomisk rådgivning, med tilhørende tilleggstjenester til eksterne aktører gitt at dette gir medlemsbarnehagene i PBL bedre betingelser.;specific;aktører barnehagers bedre betingelser eksterne foretak gir gitt kontrollert landsforbund medle medlemsbarnehagene pbl tilhørende tilleggstjenester;bookkeeping core, advisory;;
996414353;PEDERSEN & SKOGHOLT REGNSKAP AS;11;;Regnskapsførerselskap.;generic;regnskapsførerselskap;bookkeeping core;;
984058314;PEDERSENS REGNSKAPSKONTOR AS;8;www.pedersen-regnskap.no;Regnskapskontor.;boilerplate;;bookkeeping core;;
929641418;PELLIPS FINANCE AS;8;;Regnskapsføring og rådgivning.;boilerplate;;bookkeeping core, advisory;;
999226094;PERMIAN BUSINESS PARTNER AS;72;;Yte rådgivning og utføre administrative tjenester til andre selskap, samt tilknyttet virksomhet til dette.;specific;administrative utføre yte;advisory;;
920993281;PETIM REGNSKAP 1 AS;5;;Autorisert regnskapsførerselskap.;generic;autorisert regnskapsførerselskap;bookkeeping core;;
992072059;PK REGNSKAP AS;8;;Utføre regnskapstjenester og andre produkter/tjenester som naturlig hører sammen med dette, herunder å delta i andre selskaper med lignende virksomhet.;generic;utføre;bookkeeping core;;
932383837;POSITIVT REGNSKAP AS;7;;Regnskapsføring. Investering i aksjer og verdipapirer.;generic;verdipapirer;bookkeeping core;;
912194272;PRAVDA ACCOUNTING AS;5;;Regnskapstjenester, økonomisk rådgivning;boilerplate;;bookkeeping core, advisory;;
829002132;PRE SOLUTIONS AS;9;;Regnskapsførervirksomhet, rådgivningstjenester, konsulenttjenester innen IT og salg av programvare. Selskapet kan gjøre investeringer i andre selskaper av enhver art.;specific;art enhver gjøre programvare regnskapsførervirksomhet rådgivningstjenester selskaper;bookkeeping core, advisory, IT/data services;;
983898033;PRO-SJEKT REGNSKAP AS;8;;Regnskapsføring, rådgivning og andre konsulenttjenester innen regnskap og skatt m.m.;boilerplate;;bookkeeping core, advisory, audit/tax;;
971155450;PROBUS AS;7;;Konsulenttjenester, handel, markedsføring, forvaltning og drift av fast eiendom, samt deltakelse i andre selskaper med økonomisk virksomhet, og det som hermed står i forbindelse.;specific;deltakelse fast forvaltning selskaper;advisory, unrelated trade;;
930069299;PROGRESSO AS;12;;Rekneskapsføring, bedriftsrådgivning og andre merkantile tenester.;specific;bedriftsrådgivning merkantile rekneskapsføring tenester;advisory;;
889380802;PROGRESSUM AS;62;www.progressum.no;Konsulentvirksomhet innen regnskapsføring, økonomisk rådgivning og administrativ bistand med IT-løsninger, samt eie, drifte, kjøpe og selge eiendom og verdipapirer og alt som står i forbindelse herved.;specific;administrativ eie it-løsninger kjøpe verdipapirer;bookkeeping core, advisory, IT/data services, unrelated trade;;
918313540;PROGRESSUM GRUPPEN AS;7;www.progressum.no;Aktiviteten som skal utføres er etablering av en rendyrket regnskapskjede, samt bistå regnskapsbedriftene med kompetanse og lederskap.;specific;aktiviteten bistå etablering kompetanse lederskap regnskapsbedriftene regnskapskjede rendyrket utføres;bookkeeping core;;
936011489;PROGRESSUM KONGSVINGER AS;5;www.progressum.no;Regnskap og servicekontor.;generic;servicekontor;bookkeeping core;;
922954089;PROMPT SOLUTIONS AS;5;www.promptsolutions.no;Regnskapsføring og andre produkter/tjenester som naturlig hører sammen med dette. Fakturering, rådgivning, administrative tjenester.;generic;administrative fakturering;bookkeeping core, advisory;;
896896482;PROPLAN REGNSKAP AS;44;;salg av regnskapstjenester, konsulenttjenester og programvare. Selskapet kan delta i andre selskaper med lignende formål.;specific;delta programvare selskaper;bookkeeping core, advisory, IT/data services;;
924923180;PROXO REGNSKAP AS;19;www.proxo.no;Drive regnskaps-, økonomi- og rådgivningstjenester og virksomhet som naturlig faller inn under dette.;specific;faller inn regnskaps- rådgivningstjenester økonomi-;bookkeeping core, advisory;;
986963693;PSO REGNSKAP AS;8;www.psoregnskap.no;Økonomisk rådgivning, konsulenttjenester og regnskapstjenester.;boilerplate;;bookkeeping core, advisory;;
962066321;PWC TAX SERVICES AS;28;www.pwc.com;Føre regnskap for andre samt å yte konsulenttjenester i tiknytning til dette.;specific;føre tiknytning yte;bookkeeping core, advisory;;
915368670;QUALITY REGNSKAP AS;6;;Regnskapsbyrå.;boilerplate;;bookkeeping core;;
936372384;R NORDFJORD AS;5;;Regnskapsføring. Bedriftsrådgivning, administrativt.;generic;administrativt bedriftsrådgivning;bookkeeping core, advisory;;
989816462;R2 ØKONOMI AS;17;;Regnskapsføring og økonomisk rådgivning.;boilerplate;;bookkeeping core, advisory;;
930696390;RAFO REGNSKAP OG RÅDGIVNING AS;8;;Regnskaps-, økonomi- og rådgivningstjenester.;specific;regnskaps- rådgivningstjenester økonomi-;bookkeeping core, advisory;;
988980315;RANDABERG REGNSKAP AS;15;;Regnskapsførsel.;boilerplate;;bookkeeping core;;
925337757;RANDI REGNSKAP AS;16;;Regnskap- og økonomitjenester, administrasjonstjenester og generell konsulentvirksomhet.;specific;administrasjonstjenester regnskap- økonomitjenester;bookkeeping core, advisory;;
998097673;RCC REGNSKAP AS;9;;Yte regnskaps og rådgivningstjenester.;specific;regnskaps rådgivningstjenester yte;bookkeeping core, advisory;;
976130987;RE REGNSKAP AS;5;;Regnskapsføring, forsikrings-/plasseringsformidling, økonomisk veiledning og andre områder som har nær tilknytning til det ovenstående.;specific;forsikrings- har nær områder ovenstående plasseringsformidling veiledning;bookkeeping core;;
935704804;REAL REGNSKAP AS;6;;Regnskapsføring.;boilerplate;;bookkeeping core;;
993372277;REAL ØKONOMI AS;6;;Regnskap, økonomisk rådgivning og det som derunder hører naturlig til.;generic;derunder;bookkeeping core, advisory;;
995888580;REFSAHL REGNSKAPSKONTOR AS;8;refsahl.no;Regnskapskontor, herunder økonomisk rådgivning og konsulentvirksomhet innenfor områdene regnskap, skatt og lønn m.m.;generic;lønn områdene;bookkeeping core, payroll, advisory, audit/tax;;
998187478;REGN10 AS;10;www.regn10.no/;Regnskaps- og rådgivningstjenester, samt alt som står i forbindelse med dette.;generic;regnskaps- rådgivningstjenester;bookkeeping core, advisory;;
934211324;REGNEBUA AS;6;;Regnskapstjenester, økonomisk rådgivning og andre tjenester som ligger naturlig under dette, samt delta i andre selskap. Kjøp/salg av aksjer eller på annen måte gjøre seg interessert i andre foretak..;specific;delta foretak gjøre interessert ligger måte seg;bookkeeping core, advisory;;
917325758;REGNSKAP & RÅDGIVNING AS;5;;Regnskapsførsel og økonomirådgivning for andre næringsdrivende, samt alt som naturlig hører sammen med dette. I tillegg vil selskapet investere i verdipapirer.;specific;investere tillegg verdipapirer økonomirådgivning;bookkeeping core;;
825704922;REGNSKAP 4U AS;19;www.regnskap4u.no;Økonomisk rådgivning og føring av regnskap for andre, konsulenttjenester, samt virksomhet som står i forbindelse med dette. Investering i aksjer og fond. Kjøp, salg, og utleie av eiendom og deltagelse i andre selskaper;specific;deltagelse fond selskaper;bookkeeping core, advisory, unrelated trade;;
919227605;REGNSKAP GROUP AS;10;www.regnskapgroup.no;Regnskapsførsel for andre selskaper, årsoppgjør og ligningspapirer, rådgiving.;specific;ligningspapirer selskaper årsoppgjør;bookkeeping core, advisory;;
930840351;REGNSKAP I NOR AS;11;;Regnskapsføring og økonomisk rådgivning.;boilerplate;;bookkeeping core, advisory;;
993197076;REGNSKAP I SENTRUM AS;12;www.regnskapisentrum.no;Regnskap og rådgivningstjenester.;generic;rådgivningstjenester;bookkeeping core, advisory;;
926077538;REGNSKAP KRISTIANSAND AS;10;;Regnskapsføring.;boilerplate;;bookkeeping core;;
979504713;REGNSKAP LAKSELV AS;6;;Regnskapsbyrå virksomhet og alt hva dermed står i forbindelse. Investering i aksjer og andre eiendeler i andre selskaper og andre produkter/tjenester som naturlig hører sammen med dette, herunder å delta i andre selskap med lignende virksomhet, og kjøp og salg av aksjer, eller på annen måte gjøre seg interessert i andre foretak.;specific;delta eiendeler foretak gjøre interessert måte seg selskaper;bookkeeping core;;
916605617;REGNSKAP LOFOTEN AS;6;;Selskapets virksomhet er regnskapsføring og rådgivning, samt andre produkter/tjenester som naturlig hører til dette, herunder å delta i andre selskap med lignende virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak. Selskapet kan også drive med kjøp/drift av fast eiendom.;specific;delta fast foretak gjøre interessert måte seg;bookkeeping core, advisory, unrelated trade;;
932229048;REGNSKAP LYNGEN AS;7;;Regnskapsføring.;boilerplate;;bookkeeping core;;
971050691;REGNSKAP NORD AS;6;www.regnskapnord.no;Selge tjenester innen regnskapsføring, selskaps- etablering, omstilling og bedriftsrådgivning, samt hva hermed står i forbindelse.;specific;bedriftsrådgivning etablering omstilling selskaps-;bookkeeping core, advisory;;
911711818;REGNSKAP OG RÅDGIVNING ALTA AS;24;;Regnskapsbyrå og økonomisk rådgivning.;boilerplate;;bookkeeping core, advisory;;
932423138;REGNSKAP SENJA AS;8;;Regnskapsføring.;boilerplate;;bookkeeping core;;
975353796;REGNSKAP SØR AS;8;;Regnskapskontor, rådgivning og konsulentvirksomhet, handel samt alt hva dermed står i forbindelse, herunder gjennom aksjetegning eller på annen måte å delta i andre selskaper eller foretak.;specific;aksjetegning delta foretak gjennom måte selskaper;bookkeeping core, advisory, unrelated trade;;
986299467;REGNSKAP-SERVICE FLEKKEFJORD AS;10;;Regnskapskontor.;boilerplate;;bookkeeping core;;
913104617;REGNSKAPENE AS;5;;Salg av regnskaps- og rådgivningstjenester samt annen økonomisk virksomhet som naturlig hører sammen med dette, herunder å delta i andre selskap med lignende virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak.;specific;delta foretak gjøre interessert måte regnskaps- rådgivningstjenester seg;bookkeeping core, advisory;;
984108583;REGNSKAPS- & KONSULENTTJENESTE AS;7;www.rk-as.no;Regnskap og rådgivning, salg av kontorrekvisita, deltagelse i andre selskap, samt annet som står i forbindelse med dette.;generic;deltagelse kontorrekvisita;bookkeeping core, advisory;;
930363596;REGNSKAPS-CENTERET AS;5;;Service-virksomhet innenfor kontor og regnskaps- sektoren, merkantil og kjemiteknisk konsulent- virksomhet, finansiering og hva dermed står i forbindelse.;specific;finansiering kjemiteknisk konsulent- kontor merkantil regnskaps- sektoren service-virksomhet;bookkeeping core, advisory;;
981554485;REGNSKAPSBYRÅ AS;5;www.drt.as;Regnskapskontor.;boilerplate;;bookkeeping core;;
979994303;REGNSKAPSERVICE ALTA AS;5;;Regnskapstjenester.;boilerplate;;bookkeeping core;;
985286736;REGNSKAPSFABRIKKEN AS;5;www.fabrikken.com;Regnskapsføring og all type virksomhet beslektet med dette.;generic;beslektet;bookkeeping core;;
980345408;REGNSKAPSFØRER1 AUTORISERT REGNSKAPSFØRERSELSKAP AS;6;www.rf1.no;Føring av regnskap for andre, aksjehandel over børs.;specific;aksjehandel børs over;bookkeeping core;;
996012034;REGNSKAPSHJELP AS;8;www.regnskapshjelp.no;Regnskap og bokføring.;boilerplate;;bookkeeping core;;
971644907;REGNSKAPSHUSET AS;12;;Konsulent virksomhet. Videre skal selskapet kunne erverve fast eiendom, samt stå for driften av slike. Selskapet skal også kunne erverve aksjer og delta i andre selskaper.;specific;delta driften erverve fast kunne selskaper slike stå videre;advisory, unrelated trade;;
922364184;REGNSKAPSHUSET BORG AS;11;;Økonomisk rådgivning og bokføring.;boilerplate;;bookkeeping core, advisory;;
935239303;REGNSKAPSJEFEN AS;8;;Regnskapsføring.;boilerplate;;bookkeeping core;;
833950592;REGNSKAPSKONTORET REBUS AS;5;;Regnskapskontor.;boilerplate;;bookkeeping core;;
997746848;REGNSKAPSKONTORET STOKKE AS;9;;Regnskap.;boilerplate;;bookkeeping core;;
925205958;REGNSKAPSLOSEN AS;5;;Regnskapsførsel og økonomisk rådgivning.;boilerplate;;bookkeeping core, advisory;;
967395137;REGNSKAPSMAKEREN AS;6;;Utføre regnskapstjenester med tilhørende arbeid, samt kjøp og salg av varer og tjenester og deltagelse i andre selskaper.;specific;arbeid deltagelse selskaper tilhørende utføre varer;bookkeeping core;;
980205029;REGNSKAPSPARTNER AS;6;;Regnskapskontor.;boilerplate;;bookkeeping core;;
924564350;REGNSKAPSPILOTENE AS;6;www.regnskapspilotene.no;Regnskap og bokføring og andre produkter/tjenester som naturlig hører sammen med dette.;boilerplate;;bookkeeping core;;
980614107;REGNSKAPSRINGEN SOON AS;5;;Regnskapskontor.;boilerplate;;bookkeeping core;;
936033210;REGNSKAPSSENTRALEN AS;20;;Regnskapsføring.;boilerplate;;bookkeeping core;;
921166389;REGNSKAPSSERVICE AS;5;www.regnskapsserviceas.no;Å føre regnskaper og å utføre tilhørende arbeide.;specific;arbeide føre tilhørende utføre;bookkeeping core;;
922376883;REGNSKAPSSERVICE AS;8;;A) Regnskapsføring og alt som står i forbindelse med dette. B) Deltagelse i andre virksomheter ved aksje- tegning e.l.;specific;aksje- deltagelse tegning;bookkeeping core;;
987902159;REGNSKAPSSYSTEMER AS;6;;Regnskapsvirksomhet.;generic;regnskapsvirksomhet;bookkeeping core;;
980738787;REGNSKAPSTEAM HALLINGDAL AS;11;;Servicevirksomhet primært innenfor fagområdene regnskap og bedriftsrådgivning, samt hva hermed står i forbindelse. Selskapet kan ved innskudd gjøre seg interessert i andre foretagender.;specific;bedriftsrådgivning fagområdene foretagender gjøre innskudd interessert primært seg servicevirksomhet;bookkeeping core, advisory;;
934418425;REGNSKAPSTJENESTER ASKER AS;6;;Regnskaps- og forretningsførsel.;generic;forretningsførsel regnskaps-;bookkeeping core;;
999581641;REGNSKAPSTJENESTER EIDSVOLL AS;9;;Autorisert regnskapsførerforetak med økonomisk rådgivning og det som naturlig fører med under dette.;specific;autorisert fører regnskapsførerforetak;bookkeeping core, advisory;;
933941280;REGNSKAPSVERDEN AS;6;;Regnskapsføring.;boilerplate;;bookkeeping core;;
932220636;REIS REGNSKAP AS;5;;Regnskapsføring.;boilerplate;;bookkeeping core;;
925715115;REKNEHUSET AS;17;www.reknehuset.no;Rekneskapskontor;generic;rekneskapskontor;;;
997003543;REKNESKAP FJORDANE AS;19;;Rekneskap næringsdrivande og bedrifter, samt økonomisk rådgivning.;generic;næringsdrivande rekneskap;advisory;;
919828129;RELEVANT REGNSKAP AS;39;;Regnskapsføring, rådgivning og annen konsulentvirksomhet som naturlig hører her under, samt deltakelse i annen virksomhet ved aksjeinnskudd eller på annen måte.;specific;aksjeinnskudd deltakelse her måte;bookkeeping core, advisory;;
827175722;RESPIRARE ACCOUNTING AS;8;;Økonomisk rådgivning og føring av regnskap for andre, konsulenttjenester, eierskap i andre selskaper, utleie m.m samt det som naturlig står i forbindelse med dette.;generic;eierskap selskaper;bookkeeping core, advisory;;
930047198;RESPIRARE ACCOUNTING STAVANGER AS;17;;Regnskapsføring.;boilerplate;;bookkeeping core;;
917777616;RESPONS REGNSKAP AS;7;;Drive regnskapskontor, yte konsulenttjenester, forretningsførsel og tjenester som er knyttet til regnskaps- og rådgivningsvirksomhet, herunder all virksomhet som naturlig faller inn under dette. Herunder å delta i andre selskaper med lignende virksomhet.;specific;faller forretningsførsel inn knyttet regnskaps- rådgivningsvirksomhet yte;bookkeeping core, advisory;;
917446083;RESSURS REGNSKAP AS;10;www.ressursregnskap.no;Autorisert regnskapsførerbyrå, rådgivning, kurs og undervisning.;specific;autorisert kurs regnskapsførerbyrå undervisning;bookkeeping core, advisory;;
927774496;RESULTAT REGNSKAP AS;6;;Er å drive regnskapskontor, konsulentvirksomhet, å engasjere seg i beslektede virksomheter, samt alt hva hermed måtte stå i forbindelse.;specific;beslektede engasjere måtte seg stå;bookkeeping core, advisory;;
980955877;RESULTAT24 AS;5;www.resultat24.no;Kjøp og salg av sikkerhetsprodukter, rådgiving, regnskapstjenster m.m..;generic;regnskapstjenster sikkerhetsprodukter;bookkeeping core, advisory;;
917132143;RETT REGNSKAP AS;7;www.rettregnskap.no;Regnskapsføring og økonomisk rådgivning for næringslivet.;generic;næringslivet;bookkeeping core, advisory;;
999606733;RG REGNSKAP AS;5;www.rg.no;Regnskap og bokføring.;boilerplate;;bookkeeping core;;
915304621;RG REKNESKAP AS;6;;Regnskapsførertjenester.;generic;regnskapsførertjenester;bookkeeping core;;
931871196;RHR RINGERIKE REGNSKAPSSERVICE AS;11;www.rhrservice.no;Regnskapsføring. Bedriftsrådgivning, administrativt.;generic;administrativt bedriftsrådgivning;bookkeeping core, advisory;;
931524364;RIKTIG REGNSKAP AS;5;Riktig-Regnskap.no;Selge varer og tjenester innen regnskap.;generic;varer;bookkeeping core;;
992438681;RISING REGNSKAP AS;11;;Salg av regnskapstjenester og økonomisk rådgivning overfor næringslivet.;generic;næringslivet overfor;bookkeeping core, advisory;;
925732230;ROAN ØKONOMI AS;6;;Regnskapskontor, yte konsulenttjenester, forretningsførsel, kjøp og salg av aksjer og hva herved står i forbindelse.;generic;forretningsførsel yte;bookkeeping core, advisory;;
984313667;ROTT REGNSKAP OG RÅDGIVNING AS;20;www.rottregnskap.no;Regnskapsvirksomhet, samt hva dermed måtte stå i forbindelse.;specific;måtte regnskapsvirksomhet stå;bookkeeping core;;
931631861;RUTHS REGNSKAPSTJENESTER AS;5;;Regnskapsføring.;boilerplate;;bookkeeping core;;
976899709;RYGR ØKONOMI AS;38;www.tf-regnskap.no;Regnskapskontor.;boilerplate;;bookkeeping core;;
913416252;RÖDL ACCOUNTING AS;15;www.roedl.com;Regnskapsførsel og annen konsulentvirksomhet og annet som er relevant til dette. Samt investeringer i andre selskaper.;generic;relevant selskaper;bookkeeping core, advisory;;
924598123;RØYRVIK REGNSKAP AS;5;;Regnskap, lønn, fakturering og årsoppgjør.;specific;fakturering lønn årsoppgjør;bookkeeping core, payroll;;
936323804;RÅD OG REGNSKAPSTJENESTER AS;5;;Regnskaps og konsulentvirksomhet.;generic;regnskaps;bookkeeping core, advisory;;
918472371;RÅDE REGNSKAP AS;12;;Regnskap og bokføring.;boilerplate;;bookkeeping core;;
990028168;SAFEGRUPPEN AS;6;;Økonomisk rådgivning privat og næring. Regnskap. Kurs.;specific;kurs næring privat;bookkeeping core, advisory;;
882571432;SAGA REGNSKAP ASKER OG BÆRUM AS;22;www.sagaservices.no;Regnskapsføring.;boilerplate;;bookkeeping core;;
934412249;SAGA REGNSKAP DRAMMEN AS;33;;Regnskapsføring.;boilerplate;;bookkeeping core;;
914375231;SAGA REGNSKAP HELGELAND AS;15;;Regnskapskontor, samt annen virksomhet som står i forbindelse med dette.;boilerplate;;bookkeeping core;;
939725709;SAGA REGNSKAP OG RÅDGIVNING AS;76;www.sagarr.no;Konsulentvirksomhet, regnskapsføring, finansfor- midling, assuranse, investeringsvirksomhet, handel samt deltakelse i andre selskaper og hva dermed står i forbindelse.;specific;assuranse deltakelse finansfor- investeringsvirksomhet midling selskaper;bookkeeping core, advisory, unrelated trade;;
984545045;SAGA REGNSKAP ÅRNES AS;15;www.ocon.no;Konsulenttjenester innenfor regnskap og økonomi.;boilerplate;;bookkeeping core, advisory;;
970918523;SALDO REGNSKAP AS;15;www.saldoregnskap.no;Regnskapsføring og annen merkantil tjenesteyting samt virksomhet som naturlig står i forbindelse med dette, herunder eie andeler i selskaper med tilsvarende formål.;specific;eie merkantil selskaper;bookkeeping core;;
994744356;SANDBERG REGNSKAP AS;6;www.sandbergregnskap.no;Regnskapstjenester og økonomisk rådgivning samt annen virksomhet som har naturlig tilknytning til dette.;generic;har;bookkeeping core, advisory;;
837341922;SANDE REKNESKAP AS;7;;Rekneskapsføring og økonomisk rådgiving for andre, samt å investere i andre selskap.;generic;investere rekneskapsføring;advisory;;
994511076;SANDUM INVEST & REGNSKAP AS;6;;Investeringsvirksomhet samt regnskapsføring.;generic;investeringsvirksomhet;bookkeeping core;;
914849683;SANDVIKA REGNSKAPSKONTOR AS;5;;Regnskapsvirksomhet og hva som står i forbindelse hermed. Selskapet kan dessuten være økonomisk interessert i andre foretagender, herunder og også som aksjonær i andre selskaper.;specific;aksjonær dessuten foretagender interessert regnskapsvirksomhet selskaper være;bookkeeping core;;
913084462;SANIDO REGNSKAP AS;5;;Utføre regnskapstjenester, økonomisk rådgivning, annen konsulentbistand og alt som står i forbindelse med dette, herunder å delta i andre selskaper.;generic;konsulentbistand utføre;bookkeeping core, advisory;;
935989493;SANNA REGNSKAP AS;6;;Regnskapsføring.;boilerplate;;bookkeeping core;;
993000299;SANNTIDSREGNSKAP AS;7;www.sanntidsregnskap.no;Regnskapsføring samt kontor og administrasjonstjenester.;generic;administrasjonstjenester kontor;bookkeeping core;;
924390115;SAREC LØNN AS;5;;Regnskap og bokføring, samt outsourcing av lønn og HR, samt aktivitet i naturlig tilknytning til dette formål.;specific;aktivitet lønn outsourcing;bookkeeping core, payroll;;
983950051;SCANACCOUNT AS;6;;Tilby regnskapstjenester, herunder føre regnskap for andre, og tilliggende tjenester, samt å delta i eller samarbeid med selskaper med samme formål.;specific;delta føre samarbeid selskaper tilby tilliggende;bookkeeping core;;
936947794;SD WORX SERVICES NORWAY AS;33;;Levere regnskapstjenester innen lønnstjenester og andre tilknyttede administrative tjenester til virksomheter.;specific;administrative lønnstjenester tilknyttede;bookkeeping core, payroll;;
